ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Cairene-77_small-1-1,Cairene-77_small-1,sˁuγ_ajjar,small,False,expert,Ratcliffe2021,,,
Damascene-77_small-1-1,Damascene-77_small-1,zˁγi:r,small,False,expert,Ratcliffe2021,,,
Iraqi-77_small-1-1,Iraqi-77_small-1,sˁγajj_ir,small,False,expert,Ratcliffe2021,,,
Soukhne-77_small-1-1,Soukhne-77_small-1,sˁaγi:_r,small,False,expert,Ratcliffe2021,,,
CypriotArabic-77_small-1-1,CypriotArabic-77_small-1,sˁ-ɣ-_r,small,False,expert,Ratcliffe2021,,,
GulfArabic-77_small-1-1,GulfArabic-77_small-1,sˤaγii_r,small,False,expert,Ratcliffe2021,,,
YemeniticArabic-77_small-1-1,YemeniticArabic-77_small-1,sˁaγi:_r,small,False,expert,Ratcliffe2021,,,
Buxari-77_small-1-1,Buxari-77_small-1,sa,small,False,expert,Ratcliffe2021,,,
Kinubi-77_small-1-1,Kinubi-77_small-1,Sakar,small,False,expert,Ratcliffe2021,,,
MoroccanArabic-78_smoke-1-1,MoroccanArabic-78_smoke-1,dox_xan,smoke,False,expert,Ratcliffe2021,,,
Maltese-78_smoke-1-1,Maltese-78_smoke-1,duħ_ħan,smoke,False,expert,Ratcliffe2021,,,
Cairene-78_smoke-1-1,Cairene-78_smoke-1,dux_xa:n,smoke,False,expert,Ratcliffe2021,,,
Damascene-78_smoke-1-1,Damascene-78_smoke-1,dəxxa_:n,smoke,False,expert,Ratcliffe2021,,,
Iraqi-78_smoke-1-1,Iraqi-78_smoke-1,duxx_a:n,smoke,False,expert,Ratcliffe2021,,,
Soukhne-78_smoke-1-1,Soukhne-78_smoke-1,daxan_i,smoke,False,expert,Ratcliffe2021,,,
CypriotArabic-78_smoke-1-1,CypriotArabic-78_smoke-1,d-x-_n,smoke,False,expert,Ratcliffe2021,,,
GulfArabic-78_smoke-1-1,GulfArabic-78_smoke-1,duxa_an,smoke,False,expert,Ratcliffe2021,,,
YemeniticArabic-78_smoke-1-1,YemeniticArabic-78_smoke-1,duxx_a:n,smoke,False,expert,Ratcliffe2021,,,
NigerianArabic-78_smoke-1-1,NigerianArabic-78_smoke-1,duxa:n,smoke,False,expert,Ratcliffe2021,,,
Kinubi-78_smoke-1-1,Kinubi-78_smoke-1,Dukan,smoke,False,expert,Ratcliffe2021,,,
Maltese-79_stand-1-1,Maltese-79_stand-1,ʔam,stand,False,expert,Ratcliffe2021,,,
Cairene-79_stand-1-1,Cairene-79_stand-1,wiʔi_f,stand,False,expert,Ratcliffe2021,,,
GulfArabic-79_stand-1-1,GulfArabic-79_stand-1,wuga_f,stand,False,expert,Ratcliffe2021,,,
Buxari-79_stand-1-1,Buxari-79_stand-1,qɔm,stand,False,expert,Ratcliffe2021,,,
Kinubi-79_stand-1-1,Kinubi-79_stand-1,Gum,stand,False,expert,Ratcliffe2021,,,
MoroccanArabic-80_star-1-1,MoroccanArabic-80_star-1,neʒ_ma,star,False,expert,Ratcliffe2021,,,
Cairene-80_star-1-1,Cairene-80_star-1,nig_ma*,star,False,expert,Ratcliffe2021,,,
Damascene-80_star-1-1,Damascene-80_star-1,naʤ_me,star,False,expert,Ratcliffe2021,,,
Iraqi-80_star-1-1,Iraqi-80_star-1,naʤ_ma,star,False,expert,Ratcliffe2021,,,
Soukhne-80_star-1-1,Soukhne-80_star-1,niʦm_i,star,False,expert,Ratcliffe2021,,,
CypriotArabic-80_star-1-1,CypriotArabic-80_star-1,n-_ʤ-m,star,False,expert,Ratcliffe2021,,,
GulfArabic-80_star-1-1,GulfArabic-80_star-1,naʤ_ma,star,False,expert,Ratcliffe2021,,,
YemeniticArabic-80_star-1-1,YemeniticArabic-80_star-1,naʤ_m,star,False,expert,Ratcliffe2021,,,
NigerianArabic-80_star-1-1,NigerianArabic-80_star-1,naʤima,star,False,expert,Ratcliffe2021,,,
Buxari-80_star-1-1,Buxari-80_star-1,nudƷum,star,False,expert,Ratcliffe2021,,,
Kinubi-80_star-1-1,Kinubi-80_star-1,*nezma,star,False,expert,Ratcliffe2021,,,
MoroccanArabic-81_stone-1-1,MoroccanArabic-81_stone-1,ħeʒ_ra,stone,False,expert,Ratcliffe2021,,,
Cairene-81_stone-1-1,Cairene-81_stone-1,ħag_arˁa_*,stone,False,expert,Ratcliffe2021,,,
Damascene-81_stone-1-1,Damascene-81_stone-1,ħaʤa_ra,stone,False,expert,Ratcliffe2021,,,
Iraqi-81_stone-1-1,Iraqi-81_stone-1,ħʤa:_ra,stone,False,expert,Ratcliffe2021,,,
Soukhne-81_stone-1-1,Soukhne-81_stone-1,ħaʦa_r,stone,False,expert,Ratcliffe2021,,,
AqraArbilArabic-81_stone-1-1,AqraArbilArabic-81_stone-1,ħaʤa_r,stone,False,expert,Ratcliffe2021,,,
CypriotArabic-81_stone-1-1,CypriotArabic-81_stone-1,ħ-_ʤ-r,stone,False,expert,Ratcliffe2021,,,
GulfArabic-81_stone-1-1,GulfArabic-81_stone-1,ħaʤa_r,stone,False,expert,Ratcliffe2021,,,
YemeniticArabic-81_stone-1-1,YemeniticArabic-81_stone-1,ħaʤa_r,stone,False,expert,Ratcliffe2021,,,
NigerianArabic-81_stone-1-1,NigerianArabic-81_stone-1,hiʤer,stone,False,expert,Ratcliffe2021,,,
Buxari-81_stone-1-1,Buxari-81_stone-1,hadƷar,stone,False,expert,Ratcliffe2021,,,
Kinubi-81_stone-1-1,Kinubi-81_stone-1,Lager,stone,False,expert,Ratcliffe2021,,,
MoroccanArabic-82_sun-1-1,MoroccanArabic-82_sun-1,ʃe_mʃ,sun,False,expert,Ratcliffe2021,,,
Maltese-82_sun-1-1,Maltese-82_sun-1,ʃem_ʃ,sun,False,expert,Ratcliffe2021,,,
Cairene-82_sun-1-1,Cairene-82_sun-1,ʃam_s,sun,False,expert,Ratcliffe2021,,,
Damascene-82_sun-1-1,Damascene-82_sun-1,ʃamə_s,sun,False,expert,Ratcliffe2021,,,
Iraqi-82_sun-1-1,Iraqi-82_sun-1,ʃamis,sun,False,expert,Ratcliffe2021,,,
Soukhne-82_sun-1-1,Soukhne-82_sun-1,ʃams,sun,False,expert,Ratcliffe2021,,,
AqraArbilArabic-82_sun-1-1,AqraArbilArabic-82_sun-1,ʃams,sun,False,expert,Ratcliffe2021,,,
CypriotArabic-82_sun-1-1,CypriotArabic-82_sun-1,ʃimp_s,sun,False,expert,Ratcliffe2021,,,
GulfArabic-82_sun-1-1,GulfArabic-82_sun-1,ʃams,sun,False,expert,Ratcliffe2021,,,
YemeniticArabic-82_sun-1-1,YemeniticArabic-82_sun-1,ʃams,sun,False,expert,Ratcliffe2021,,,
NigerianArabic-82_sun-1-1,NigerianArabic-82_sun-1,ʃam,sun,False,expert,Ratcliffe2021,,,
Buxari-82_sun-1-1,Buxari-82_sun-1,ʃams,sun,False,expert,Ratcliffe2021,,,
Kinubi-82_sun-1-1,Kinubi-82_sun-1,*semsi,sun,False,expert,Ratcliffe2021,,,
Damascene-83_swim-1-1,Damascene-83_swim-1,saba_ħ,swim,False,expert,Ratcliffe2021,,,
Iraqi-83_swim-1-1,Iraqi-83_swim-1,sibaħ,swim,False,expert,Ratcliffe2021,,,
Soukhne-83_swim-1-1,Soukhne-83_swim-1,saba_ħ,swim,False,expert,Ratcliffe2021,,,
AqraArbilArabic-83_swim-1-1,AqraArbilArabic-83_swim-1,zəbə_ħ,swim,False,expert,Ratcliffe2021,,,
GulfArabic-83_swim-1-1,GulfArabic-83_swim-1,sibaħ,swim,False,expert,Ratcliffe2021,,,
Buxari-83_swim-1-1,Buxari-83_swim-1,ṣobħaya_an,swim,False,expert,Ratcliffe2021,,,
Maltese-84_tail-1-1,Maltese-84_tail-1,Den_b,tail,False,expert,Ratcliffe2021,,,
Cairene-84_tail-1-1,Cairene-84_tail-1,dan_ab,tail,False,expert,Ratcliffe2021,,,
Damascene-84_tail-1-1,Damascene-84_tail-1,dana_b,tail,False,expert,Ratcliffe2021,,,
CypriotArabic-84_tail-1-1,CypriotArabic-84_tail-1,ð-n-_b,tail,False,expert,Ratcliffe2021,,,
NigerianArabic-84_tail-1-1,NigerianArabic-84_tail-1,danab,tail,False,expert,Ratcliffe2021,,,
Buxari-84_tail-1-1,Buxari-84_tail-1,zeel,tail,False,expert,Ratcliffe2021,,,
Kinubi-84_tail-1-1,Kinubi-84_tail-1,Danab,tail,False,expert,Ratcliffe2021,,,
MoroccanArabic-85_that-1-1,MoroccanArabic-85_that-1,dak,that,False,expert,Ratcliffe2021,,,
Maltese-85_that-1-1,Maltese-85_that-1,dak,that,False,expert,Ratcliffe2021,,,
Iraqi-85_that-1-1,Iraqi-85_that-1,ða:k,that,False,expert,Ratcliffe2021,,,
Soukhne-85_that-1-1,Soukhne-85_that-1,ða:ʧ,that,False,expert,Ratcliffe2021,,,
AqraArbilArabic-85_that-1-1,AqraArbilArabic-85_that-1,hada:k,that,False,expert,Ratcliffe2021,,,
YemeniticArabic-85_that-1-1,YemeniticArabic-85_that-1,ðajjik,that,False,expert,Ratcliffe2021,,,
NigerianArabic-85_that-1-1,NigerianArabic-85_that-1,ɖˁa:ka,that,False,expert,Ratcliffe2021,,,
Buxari-85_that-1-1,Buxari-85_that-1,duuk,that,False,expert,Ratcliffe2021,,,
MoroccanArabic-86_this-1-1,MoroccanArabic-86_this-1,had,this,False,expert,Ratcliffe2021,,,
Maltese-86_this-1-1,Maltese-86_this-1,din,this,False,expert,Ratcliffe2021,,,
Cairene-86_this-1-1,Cairene-86_this-1,da,this,False,expert,Ratcliffe2021,,,
Damascene-86_this-1-1,Damascene-86_this-1,ha:da,this,False,expert,Ratcliffe2021,,,
Iraqi-86_this-1-1,Iraqi-86_this-1,ha:ða,this,False,expert,Ratcliffe2021,,,
Soukhne-86_this-1-1,Soukhne-86_this-1,ha:,this,False,expert,Ratcliffe2021,,,
AqraArbilArabic-86_this-1-1,AqraArbilArabic-86_this-1,hada:,this,False,expert,Ratcliffe2021,,,
CypriotArabic-86_this-1-1,CypriotArabic-86_this-1,h-ʔ,this,False,expert,Ratcliffe2021,,,
GulfArabic-86_this-1-1,GulfArabic-86_this-1,haað_a,this,False,expert,Ratcliffe2021,,,
NigerianArabic-86_this-1-1,NigerianArabic-86_this-1,da:,this,False,expert,Ratcliffe2021,,,
Buxari-86_this-1-1,Buxari-86_this-1,haa,this,False,expert,Ratcliffe2021,,,
MoroccanArabic-87_thou-1-1,MoroccanArabic-87_thou-1,nta,thou,False,expert,Ratcliffe2021,,,
Maltese-87_thou-1-1,Maltese-87_thou-1,int,thou,False,expert,Ratcliffe2021,,,
Cairene-87_thou-1-1,Cairene-87_thou-1,inta,thou,False,expert,Ratcliffe2021,,,
Damascene-87_thou-1-1,Damascene-87_thou-1,ʔənte,thou,False,expert,Ratcliffe2021,,,
Iraqi-87_thou-1-1,Iraqi-87_thou-1,ʔinta,thou,False,expert,Ratcliffe2021,,,
Soukhne-87_thou-1-1,Soukhne-87_thou-1,int,thou,False,expert,Ratcliffe2021,,,
AqraArbilArabic-87_thou-1-1,AqraArbilArabic-87_thou-1,ənta,thou,False,expert,Ratcliffe2021,,,
CypriotArabic-87_thou-1-1,CypriotArabic-87_thou-1,ʔ-n-t,thou,False,expert,Ratcliffe2021,,,
GulfArabic-87_thou-1-1,GulfArabic-87_thou-1,inta,thou,False,expert,Ratcliffe2021,,,
YemeniticArabic-87_thou-1-1,YemeniticArabic-87_thou-1,ʔant,thou,False,expert,Ratcliffe2021,,,
NigerianArabic-87_thou-1-1,NigerianArabic-87_thou-1,inta,thou,False,expert,Ratcliffe2021,,,
Buxari-87_thou-1-1,Buxari-87_thou-1,hint,thou,False,expert,Ratcliffe2021,,,
Kinubi-87_thou-1-1,Kinubi-87_thou-1,‘ita,thou,False,expert,Ratcliffe2021,,,
MoroccanArabic-88_tongue-1-1,MoroccanArabic-88_tongue-1,lsa_n,tongue,False,expert,Ratcliffe2021,,,
Maltese-88_tongue-1-1,Maltese-88_tongue-1,lsi:n,tongue,False,expert,Ratcliffe2021,,,
Cairene-88_tongue-1-1,Cairene-88_tongue-1,lisa_an*,tongue,False,expert,Ratcliffe2021,,,
Damascene-88_tongue-1-1,Damascene-88_tongue-1,lsa:n,tongue,False,expert,Ratcliffe2021,,,
Iraqi-88_tongue-1-1,Iraqi-88_tongue-1,lisa:n,tongue,False,expert,Ratcliffe2021,,,
Soukhne-88_tongue-1-1,Soukhne-88_tongue-1,lsi:in,tongue,False,expert,Ratcliffe2021,,,
AqraArbilArabic-88_tongue-1-1,AqraArbilArabic-88_tongue-1,seen,tongue,False,expert,Ratcliffe2021,,,
CypriotArabic-88_tongue-1-1,CypriotArabic-88_tongue-1,l-s-n,tongue,False,expert,Ratcliffe2021,,,
GulfArabic-88_tongue-1-1,GulfArabic-88_tongue-1,lisaa_n,tongue,False,expert,Ratcliffe2021,,,
YemeniticArabic-88_tongue-1-1,YemeniticArabic-88_tongue-1,lisaa_n,tongue,False,expert,Ratcliffe2021,,,
NigerianArabic-88_tongue-1-1,NigerianArabic-88_tongue-1,lisa:n,tongue,False,expert,Ratcliffe2021,,,
Buxari-88_tongue-1-1,Buxari-88_tongue-1,li’saan,tongue,False,expert,Ratcliffe2021,,,
Kinubi-88_tongue-1-1,Kinubi-88_tongue-1,*lisaan,tongue,False,expert,Ratcliffe2021,,,
MoroccanArabic-89_tooth-1-1,MoroccanArabic-89_tooth-1,sen_n,tooth,False,expert,Ratcliffe2021,,,
Maltese-89_tooth-1-1,Maltese-89_tooth-1,sins,tooth,False,expert,Ratcliffe2021,,,
Cairene-89_tooth-1-1,Cairene-89_tooth-1,sinn,tooth,False,expert,Ratcliffe2021,,,
Damascene-89_tooth-1-1,Damascene-89_tooth-1,sənn,tooth,False,expert,Ratcliffe2021,,,
Iraqi-89_tooth-1-1,Iraqi-89_tooth-1,sinn,tooth,False,expert,Ratcliffe2021,,,
Soukhne-89_tooth-1-1,Soukhne-89_tooth-1,sinn,tooth,False,expert,Ratcliffe2021,,,
AqraArbilArabic-89_tooth-1-1,AqraArbilArabic-89_tooth-1,s-n-_n,tooth,False,expert,Ratcliffe2021,,,
CypriotArabic-89_tooth-1-1,CypriotArabic-89_tooth-1,snan_s-n-_n,tooth,False,expert,Ratcliffe2021,,,
GulfArabic-89_tooth-1-1,GulfArabic-89_tooth-1,sinn,tooth,False,expert,Ratcliffe2021,,,
YemeniticArabic-89_tooth-1-1,YemeniticArabic-89_tooth-1,sinn,tooth,False,expert,Ratcliffe2021,,,
NigerianArabic-89_tooth-1-1,NigerianArabic-89_tooth-1,sinn,tooth,False,expert,Ratcliffe2021,,,
Kinubi-89_tooth-1-1,Kinubi-89_tooth-1,sunun,tooth,False,expert,Ratcliffe2021,,,
MoroccanArabic-90_tree-1-1,MoroccanArabic-90_tree-1,ʃeʒ_ra,tree,False,expert,Ratcliffe2021,,,
Maltese-90_tree-1-1,Maltese-90_tree-1,siʤ_ra,tree,False,expert,Ratcliffe2021,,,
Cairene-90_tree-1-1,Cairene-90_tree-1,ʃag_ara,tree,False,expert,Ratcliffe2021,,,
Damascene-90_tree-1-1,Damascene-90_tree-1,ʃaʤa_ra,tree,False,expert,Ratcliffe2021,,,
Iraqi-90_tree-1-1,Iraqi-90_tree-1,ʃaʤa_ra,tree,False,expert,Ratcliffe2021,,,
Soukhne-90_tree-1-1,Soukhne-90_tree-1,ʃaʦa_rˁa,tree,False,expert,Ratcliffe2021,,,
AqraArbilArabic-90_tree-1-1,AqraArbilArabic-90_tree-1,ʃəʤa_rˁa,tree,False,expert,Ratcliffe2021,,,
GulfArabic-90_tree-1-1,GulfArabic-90_tree-1,ʃiʤar_a,tree,False,expert,Ratcliffe2021,,,
YemeniticArabic-90_tree-1-1,YemeniticArabic-90_tree-1,ʃiʤar_eh,tree,False,expert,Ratcliffe2021,,,
NigerianArabic-90_tree-1-1,NigerianArabic-90_tree-1,ʃadara,tree,False,expert,Ratcliffe2021,,,
Kinubi-90_tree-1-1,Kinubi-90_tree-1,ʃeder,tree,False,expert,Ratcliffe2021,,,
Maltese-91_two-1-1,Maltese-91_two-1,Tnej_n,two,False,expert,Ratcliffe2021,,,
Cairene-91_two-1-1,Cairene-91_two-1,itne_en,two,False,expert,Ratcliffe2021,,,
Damascene-91_two-1-1,Damascene-91_two-1,tnee_n,two,False,expert,Ratcliffe2021,,,
Iraqi-91_two-1-1,Iraqi-91_two-1,θnee_n,two,False,expert,Ratcliffe2021,,,
Soukhne-91_two-1-1,Soukhne-91_two-1,θnee_n,two,False,expert,Ratcliffe2021,,,
AqraArbilArabic-91_two-1-1,AqraArbilArabic-91_two-1,tənaj_n,two,False,expert,Ratcliffe2021,,,
CypriotArabic-91_two-1-1,CypriotArabic-91_two-1,xnay_n_θ-n-_y,two,False,expert,Ratcliffe2021,,,
GulfArabic-91_two-1-1,GulfArabic-91_two-1,iθnee_n,two,False,expert,Ratcliffe2021,,,
YemeniticArabic-91_two-1-1,YemeniticArabic-91_two-1,θinta_jn,two,False,expert,Ratcliffe2021,,,
NigerianArabic-91_two-1-1,NigerianArabic-91_two-1,tine:n,two,False,expert,Ratcliffe2021,,,
Buxari-91_two-1-1,Buxari-91_two-1,usnaa,two,False,expert,Ratcliffe2021,,,
Kinubi-91_two-1-1,Kinubi-91_two-1,Tinin,two,False,expert,Ratcliffe2021,,,
MoroccanArabic-92_walk-1-1,MoroccanArabic-92_walk-1,mʃ_a,walk,False,expert,Ratcliffe2021,,,
Maltese-92_walk-1-1,Maltese-92_walk-1,meʃ_a,walk,False,expert,Ratcliffe2021,,,
Cairene-92_walk-1-1,Cairene-92_walk-1,miʃi,walk,False,expert,Ratcliffe2021,,,
Damascene-92_walk-1-1,Damascene-92_walk-1,məʃi,walk,False,expert,Ratcliffe2021,,,
Iraqi-92_walk-1-1,Iraqi-92_walk-1,miʃa,walk,False,expert,Ratcliffe2021,,,
Soukhne-92_walk-1-1,Soukhne-92_walk-1,maʃa,walk,False,expert,Ratcliffe2021,,,
AqraArbilArabic-92_walk-1-1,AqraArbilArabic-92_walk-1,məʃi,walk,False,expert,Ratcliffe2021,,,
CypriotArabic-92_walk-1-1,CypriotArabic-92_walk-1,miʃi,walk,False,expert,Ratcliffe2021,,,
GulfArabic-92_walk-1-1,GulfArabic-92_walk-1,miʃa,walk,False,expert,Ratcliffe2021,,,
NigerianArabic-92_walk-1-1,NigerianArabic-92_walk-1,maʃa,walk,False,expert,Ratcliffe2021,,,
Kinubi-92_walk-1-1,Kinubi-92_walk-1,Mashi,walk,False,expert,Ratcliffe2021,,,
MoroccanArabic-93_warm-1-1,MoroccanArabic-93_warm-1,dafi,warm,False,expert,Ratcliffe2021,,,
Cairene-93_warm-1-1,Cairene-93_warm-1,da:fi:*,warm,False,expert,Ratcliffe2021,,,
Iraqi-93_warm-1-1,Iraqi-93_warm-1,da:fi,warm,False,expert,Ratcliffe2021,,,
Soukhne-93_warm-1-1,Soukhne-93_warm-1,di:fi,warm,False,expert,Ratcliffe2021,,,
YemeniticArabic-93_warm-1-1,YemeniticArabic-93_warm-1,da:fi*,warm,False,expert,Ratcliffe2021,,,
MoroccanArabic-94_water-1-1,MoroccanArabic-94_water-1,ma,water,False,expert,Ratcliffe2021,,,
Maltese-94_water-1-1,Maltese-94_water-1,ilma,water,False,expert,Ratcliffe2021,,,
Cairene-94_water-1-1,Cairene-94_water-1,may_ya*,water,False,expert,Ratcliffe2021,,,
Damascene-94_water-1-1,Damascene-94_water-1,mˁajj_,water,False,expert,Ratcliffe2021,,,
Iraqi-94_water-1-1,Iraqi-94_water-1,ma:j,water,False,expert,Ratcliffe2021,,,
Soukhne-94_water-1-1,Soukhne-94_water-1,imi,water,False,expert,Ratcliffe2021,,,
AqraArbilArabic-94_water-1-1,AqraArbilArabic-94_water-1,ma:j,water,False,expert,Ratcliffe2021,,,
CypriotArabic-94_water-1-1,CypriotArabic-94_water-1,m-_w-h,water,False,expert,Ratcliffe2021,,,
GulfArabic-94_water-1-1,GulfArabic-94_water-1,maay,water,False,expert,Ratcliffe2021,,,
YemeniticArabic-94_water-1-1,YemeniticArabic-94_water-1,maaʔ,water,False,expert,Ratcliffe2021,,,
NigerianArabic-94_water-1-1,NigerianArabic-94_water-1,alme,water,False,expert,Ratcliffe2021,,,
Buxari-94_water-1-1,Buxari-94_water-1,maa,water,False,expert,Ratcliffe2021,,,
Kinubi-94_water-1-1,Kinubi-94_water-1,mojo,water,False,expert,Ratcliffe2021,,,
MoroccanArabic-95_we-1-1,MoroccanArabic-95_we-1,ħna,we,False,expert,Ratcliffe2021,,,
Maltese-95_we-1-1,Maltese-95_we-1,aħn_a,we,False,expert,Ratcliffe2021,,,
Cairene-95_we-1-1,Cairene-95_we-1,iħna,we,False,expert,Ratcliffe2021,,,
Damascene-95_we-1-1,Damascene-95_we-1,nəħn_a,we,False,expert,Ratcliffe2021,,,
Iraqi-95_we-1-1,Iraqi-95_we-1,ʔiħna,we,False,expert,Ratcliffe2021,,,
Soukhne-95_we-1-1,Soukhne-95_we-1,iħna,we,False,expert,Ratcliffe2021,,,
AqraArbilArabic-95_we-1-1,AqraArbilArabic-95_we-1,nəħn_a,we,False,expert,Ratcliffe2021,,,
CypriotArabic-95_we-1-1,CypriotArabic-95_we-1,n-ħ-_n,we,False,expert,Ratcliffe2021,,,
GulfArabic-95_we-1-1,GulfArabic-95_we-1,iħna,we,False,expert,Ratcliffe2021,,,
YemeniticArabic-95_we-1-1,YemeniticArabic-95_we-1,ħna,we,False,expert,Ratcliffe2021,,,
NigerianArabic-95_we-1-1,NigerianArabic-95_we-1,ani:na,we,False,expert,Ratcliffe2021,,,
Buxari-95_we-1-1,Buxari-95_we-1,nəħna,we,False,expert,Ratcliffe2021,,,
Kinubi-95_we-1-1,Kinubi-95_we-1,Ina,we,False,expert,Ratcliffe2021,,,
YemeniticArabic-96_what-1-1,YemeniticArabic-96_what-1,ma:_ʔajʃ,what,False,expert,Ratcliffe2021,,,
MoroccanArabic-97_white-1-1,MoroccanArabic-97_white-1,bje_dˁ,white,False,expert,Ratcliffe2021,,,
Maltese-97_white-1-1,Maltese-97_white-1,abja_d,white,False,expert,Ratcliffe2021,,,
Cairene-97_white-1-1,Cairene-97_white-1,abja_dˁ,white,False,expert,Ratcliffe2021,,,
Damascene-97_white-1-1,Damascene-97_white-1,ʔabja_dˁ,white,False,expert,Ratcliffe2021,,,
Iraqi-97_white-1-1,Iraqi-97_white-1,ʔabja_ðˁ,white,False,expert,Ratcliffe2021,,,
Soukhne-97_white-1-1,Soukhne-97_white-1,ʔabja_ðˁ,white,False,expert,Ratcliffe2021,,,
AqraArbilArabic-97_white-1-1,AqraArbilArabic-97_white-1,ʔabja_dˁ,white,False,expert,Ratcliffe2021,,,
CypriotArabic-97_white-1-1,CypriotArabic-97_white-1,apky_að_b-y-_dˁ,white,False,expert,Ratcliffe2021,,,
GulfArabic-97_white-1-1,GulfArabic-97_white-1,ʔabja_dˤ,white,False,expert,Ratcliffe2021,,,
YemeniticArabic-97_white-1-1,YemeniticArabic-97_white-1,ʔabja_ðˁ,white,False,expert,Ratcliffe2021,,,
NigerianArabic-97_white-1-1,NigerianArabic-97_white-1,abjadˁ,white,False,expert,Ratcliffe2021,,,
Buxari-97_white-1-1,Buxari-97_white-1,ʔabiyad,white,False,expert,Ratcliffe2021,,,
Kinubi-97_white-1-1,Kinubi-97_white-1,abja,white,False,expert,Ratcliffe2021,,,
Maltese-98_who-1-1,Maltese-98_who-1,min,who,False,expert,Ratcliffe2021,,,
Cairene-98_who-1-1,Cairene-98_who-1,mi:_n,who,False,expert,Ratcliffe2021,,,
Damascene-98_who-1-1,Damascene-98_who-1,mi:n,who,False,expert,Ratcliffe2021,,,
Iraqi-98_who-1-1,Iraqi-98_who-1,minu,who,False,expert,Ratcliffe2021,,,
Soukhne-98_who-1-1,Soukhne-98_who-1,ma:n,who,False,expert,Ratcliffe2021,,,
AqraArbilArabic-98_who-1-1,AqraArbilArabic-98_who-1,məni,who,False,expert,Ratcliffe2021,,,
CypriotArabic-98_who-1-1,CypriotArabic-98_who-1,m-n,who,False,expert,Ratcliffe2021,,,
GulfArabic-98_who-1-1,GulfArabic-98_who-1,min,who,False,expert,Ratcliffe2021,,,
YemeniticArabic-98_who-1-1,YemeniticArabic-98_who-1,man,who,False,expert,Ratcliffe2021,,,
NigerianArabic-98_who-1-1,NigerianArabic-98_who-1,mine_ja:tu,who,False,expert,Ratcliffe2021,,,
Buxari-98_who-1-1,Buxari-98_who-1,miin,who,False,expert,Ratcliffe2021,,,
Kinubi-98_who-1-1,Kinubi-98_who-1,munu,who,False,expert,Ratcliffe2021,,,
MoroccanArabic-99_woman-1-1,MoroccanArabic-99_woman-1,mr_a,woman,False,expert,Ratcliffe2021,,,
Maltese-99_woman-1-1,Maltese-99_woman-1,mar_a,woman,False,expert,Ratcliffe2021,,,
Damascene-99_woman-1-1,Damascene-99_woman-1,mara,woman,False,expert,Ratcliffe2021,,,
Iraqi-99_woman-1-1,Iraqi-99_woman-1,mara,woman,False,expert,Ratcliffe2021,,,
Soukhne-99_woman-1-1,Soukhne-99_woman-1,mrajj_i,woman,False,expert,Ratcliffe2021,,,
AqraArbilArabic-99_woman-1-1,AqraArbilArabic-99_woman-1,marˁ_a,woman,False,expert,Ratcliffe2021,,,
CypriotArabic-99_woman-1-1,CypriotArabic-99_woman-1,mara_m-r-_ʔ,woman,False,expert,Ratcliffe2021,,,
GulfArabic-99_woman-1-1,GulfArabic-99_woman-1,mara,woman,False,expert,Ratcliffe2021,,,
YemeniticArabic-99_woman-1-1,YemeniticArabic-99_woman-1,mare_h,woman,False,expert,Ratcliffe2021,,,
NigerianArabic-99_woman-1-1,NigerianArabic-99_woman-1,mara,woman,False,expert,Ratcliffe2021,,,
Buxari-99_woman-1-1,Buxari-99_woman-1,ʔimraʔat,woman,False,expert,Ratcliffe2021,,,
Kinubi-99_woman-1-1,Kinubi-99_woman-1,marja,woman,False,expert,Ratcliffe2021,,,
MoroccanArabic-100_yellow-1-1,MoroccanArabic-100_yellow-1,sˁfe_r,yellow,False,expert,Ratcliffe2021,,,
Maltese-100_yellow-1-1,Maltese-100_yellow-1,sfajj_ar,yellow,False,expert,Ratcliffe2021,,,
Cairene-100_yellow-1-1,Cairene-100_yellow-1,asˁf_ar,yellow,False,expert,Ratcliffe2021,,,
Damascene-100_yellow-1-1,Damascene-100_yellow-1,ʔasˁf_ar,yellow,False,expert,Ratcliffe2021,,,
Iraqi-100_yellow-1-1,Iraqi-100_yellow-1,ʔasˁf_ar,yellow,False,expert,Ratcliffe2021,,,
Soukhne-100_yellow-1-1,Soukhne-100_yellow-1,ʔasˁf_ar,yellow,False,expert,Ratcliffe2021,,,
AqraArbilArabic-100_yellow-1-1,AqraArbilArabic-100_yellow-1,asˁfar,yellow,False,expert,Ratcliffe2021,,,
CypriotArabic-100_yellow-1-1,CypriotArabic-100_yellow-1,sˁ-f-_r,yellow,False,expert,Ratcliffe2021,,,
GulfArabic-100_yellow-1-1,GulfArabic-100_yellow-1,ʔasˤf_ar,yellow,False,expert,Ratcliffe2021,,,
YemeniticArabic-100_yellow-1-1,YemeniticArabic-100_yellow-1,ʔasˁf_ar,yellow,False,expert,Ratcliffe2021,,,
NigerianArabic-100_yellow-1-1,NigerianArabic-100_yellow-1,asˁfar,yellow,False,expert,Ratcliffe2021,,,
Buxari-100_yellow-1-1,Buxari-100_yellow-1,ʔasfar,yellow,False,expert,Ratcliffe2021,,,
